Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
76;325,434;290,565;100,451;88,18;48,42;63,956;463,859;456,638;157,635;100;17;55,357;PARAMLOG_L-69_OPTION-10020
77;325,433;290,559;100,453;88,187;48,431;63,95;464,006;456,595;157,616;100;17;55,35;PARAMLOG_L-69_OPTION-10020
78;325,432;290,554;100,454;88,194;48,443;63,945;464,136;456,556;157,597;100;17;55,342;PARAMLOG_L-69_OPTION-10020
79;325,431;290,548;100,455;88,202;48,455;63,939;464,259;456,511;157,579;100;17;55,335;PARAMLOG_L-69_OPTION-10020
80;325,43;290,543;100,456;88,21;48,468;63,934;464,361;456,464;157,562;100;17;55,328;PARAMLOG_L-69_OPTION-10020
81;325,429;290,537;100,457;88,218;48,481;63,929;464,46;456,438;157,545;100;17;55,321;PARAMLOG_L-69_OPTION-10020
82;325,428;290,532;100,458;88,226;48,495;63,924;464,548;456,4;157,528;100;17;55,314;PARAMLOG_L-69_OPTION-10020
83;325,425;290,527;100,459;88,235;48,509;63,919;464,627;456,372;157,508;100;17;55,306;PARAMLOG_L-69_OPTION-10020
84;325,422;290,523;100,461;88,244;48,524;63,914;464,701;456,339;157,488;100;17;55,298;PARAMLOG_L-69_OPTION-10020
85;325,419;290,518;100,462;88,253;48,539;63,909;464,774;456,294;157,469;100;17;55,29;PARAMLOG_L-69_OPTION-10020
86;325,416;290,513;100,462;88,262;48,554;63,905;464,846;456,269;157,45;100;17;55,282;PARAMLOG_L-69_OPTION-10020
87;325,413;290,509;100,463;88,272;48,57;63,9;464,919;456,236;157,432;100;17;55,275;PARAMLOG_L-69_OPTION-10020
88;325,412;290,504;100,464;88,282;48,585;63,895;464,983;456,202;157,416;100;17;55,268;PARAMLOG_L-69_OPTION-10020
89;325,41;290,5;100,465;88,292;48,602;63,891;465,039;456,171;157,4;100;17;55,262;PARAMLOG_L-69_OPTION-10020
90;325,409;290,495;100,466;88,302;48,618;63,887;465,086;456,129;157,386;100;17;55,256;PARAMLOG_L-69_OPTION-10020
91;325,408;290,491;100,467;88,312;48,635;63,882;465,126;456,109;157,372;100;17;55,25;PARAMLOG_L-69_OPTION-10020
92;325,408;290,487;100,468;88,322;48,652;63,878;465,153;456,073;157,358;100;17;55,245;PARAMLOG_L-69_OPTION-10020
93;325,406;290,483;100,469;88,333;48,67;63,875;465,167;456,052;157,345;100;17;55,239;PARAMLOG_L-69_OPTION-10020
94;325,404;290,479;100,47;88,344;48,687;63,871;465,182;456,024;157,329;100;17;55,233;PARAMLOG_L-69_OPTION-10020
95;325,401;290,475;100,471;88,355;48,705;63,868;465,189;455,996;157,312;100;17;55,226;PARAMLOG_L-69_OPTION-10020
96;325,398;290,471;100,471;88,365;48,723;63,864;465,201;455,975;157,297;100;17;55,219;PARAMLOG_L-69_OPTION-10020
97;325,396;290,468;100,472;88,376;48,741;63,861;465,211;455,949;157,282;100;17;55,213;PARAMLOG_L-69_OPTION-10020
98;325,393;290,464;100,473;88,387;48,759;63,857;465,22;455,917;157,269;100;17;55,208;PARAMLOG_L-69_OPTION-10020
99;325,392;290,461;100,473;88,398;48,777;63,854;465,229;455,893;157,258;100;17;55,202;PARAMLOG_L-69_OPTION-10020
100;325,391;290,457;100,474;88,41;48,795;63,851;465,232;455,871;157,247;100;17;55,198;PARAMLOG_L-69_OPTION-10020
101;325,39;290,454;100,475;88,421;48,814;63,848;465,221;455,852;157,237;100;17;55,193;PARAMLOG_L-69_OPTION-10020
102;325,39;290,451;100,476;88,432;48,832;63,845;465,207;455,821;157,229;100;17;55,189;PARAMLOG_L-69_OPTION-10020
103;325,389;290,447;100,476;88,444;48,851;63,842;465,181;455,795;157,221;100;17;55,185;PARAMLOG_L-69_OPTION-10020
104;325,389;290,444;100,477;88,455;48,87;63,839;465,15;455,774;157,214;100;17;55,181;PARAMLOG_L-69_OPTION-10020
105;325,387;290,442;100,477;88,466;48,888;63,837;465,114;455,76;157,205;100;17;55,177;PARAMLOG_L-69_OPTION-10020
106;325,385;290,439;100,478;88,478;48,907;63,835;465,073;455,728;157,195;100;17;55,172;PARAMLOG_L-69_OPTION-10020
107;325,382;290,437;100,479;88,489;48,926;63,833;465,035;455,728;157,186;100;17;55,167;PARAMLOG_L-69_OPTION-10020
108;325,38;290,434;100,479;88,5;48,944;63,831;464,998;455,699;157,177;100;17;55,163;PARAMLOG_L-69_OPTION-10020
109;325,378;290,432;100,48;88,512;48,963;63,828;464,963;455,692;157,17;100;17;55,158;PARAMLOG_L-69_OPTION-10020
110;325,376;290,43;100,48;88,523;48,982;63,826;464,933;455,663;157,163;100;17;55,155;PARAMLOG_L-69_OPTION-10020
